ev_id,ntsb_no,ev_type,ev_date,ev_dow,ev_time,ev_tmzn,ev_city,ev_state,ev_country,ev_site_zipcode,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,latlong_acq,apt_name,ev_nr_apt_id,ev_nr_apt_loc,apt_dist,apt_dir,apt_elev,wx_brief_comp,wx_src_iic,wx_obs_time,wx_obs_dir,wx_obs_fac_id,wx_obs_elev,wx_obs_dist,wx_obs_tmzn,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,metar,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,invest_agy,ntsb_docket,ntsb_notf_from,ntsb_notf_date,ntsb_notf_tm,fiche_number,lchg_date,lchg_userid,wx_cond_basic,faa_dist_office,dec_latitude,dec_longitude,_source_file,_ingested_at
20001207X03211,ANC95LA049,ACC,1995-04-26 00:00:00,We,340,UTC,OLD HARBOR,AK,USA,99643,1995,4,,,571239N,1531913W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,1500,BKN,,,2.0,39,0,180,U,10,F,T,0,0.0,,,,SERS,0,0,0,0,0,0,1,1,N,,,,,,2021-09-20 13:49:29,,IMC,,57.21088,-153.320358,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03394,ANC95LA050,ACC,1995-05-08 00:00:00,Mo,2142,UTC,DILLINGHAM,AK,USA,99576,1995,5,,,584910N,1575135W,MEAS,DILLINGHAM,DLG,ONAP,0.0,,86,,WFAC,1545,0,DLG,86,0,UTC,DAYL,SCAT,4900,6000,BKN,,,50.0,45,37,60,U,9,F,T,0,29.0,,,,NONE,0,0,0,0,0,6,0,6,N,,,,,,2021-09-20 13:49:30,,VMC,,58.819404,-157.85968,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03212,ANC95LA051,ACC,1995-04-30 00:00:00,Su,1615,UTC,KETCHIKAN,AK,USA,99901,1995,4,,,553639N,1313450W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,3000,0,UNK,,,35.0,61,0,120,U,10,F,F,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:30,,VMC,,55.610706,-131.58049,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03395,ANC95LA052,ACC,1995-05-04 00:00:00,Th,515,UTC,ANCHORAGE,AK,USA,99502,1995,5,,,061933N,1495927W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DUSK,UNK,0,5000,OVC,,,90.0,61,0,60,U,8,F,T,0,29.0,,,,NONE,0,0,0,0,0,4,0,4,N,,,,,,2021-09-20 13:49:31,,VMC,,61.159137,-149.990814,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03396,ANC95LA053,ACC,1995-05-12 00:00:00,Fr,115,UTC,CHICKALOON,AK,USA,99674,1995,5,,,614425N,1481313W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,35.0,55,0,270,U,20,F,F,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:31,,VMC,,61.740409,-148.220306,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03397,ANC95LA055,ACC,1995-05-18 00:00:00,Th,149,UTC,ANCHORAGE,AK,USA,99502,1995,5,,,061939N,1495923W,MEAS,LAKE HOOD SEA PLANE BASE,LHD,ONAP,1.0,360,71,,WFAC,2035,20,ANC,144,2,UTC,DAYL,SCAT,2700,10000,BKN,,,90.0,52,34,180,U,14,F,F,20,30.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:32,,VMC,,61.160964,-149.989776,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03398,ANC95LA057,ACC,1995-05-22 00:00:00,Mo,1720,UTC,HOPE,AK,USA,99605,1995,5,,,605027N,0149240W,MEAS,HOPE,5HO,ONAP,0.0,,200,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,30.0,48,0,360,U,5,F,F,0,30.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:32,,VMC,,60.840877,-149.4001,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03399,ANC95LA058,ACC,1995-05-25 00:00:00,Th,1800,UTC,BETHEL,AK,USA,99559,1995,5,,,604834N,0161510W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,700,OVC,,,5.0,43,0,170,U,12,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:33,,VMC,,60.809337,-161.849914,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03400,ANC95LA059,ACC,1995-05-26 00:00:00,Fr,248,UTC,TALKEETNA,AK,USA,99676,1995,5,,,062272N,1494727W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,2500,OVC,,,10.0,36,0,0,U,,F,T,0,0.0,,,,MINR,0,0,0,0,3,0,0,3,N,,,,,,2021-09-20 13:49:33,,VMC,,62.450523,-149.790939,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03401,ANC95LA060,ACC,1995-05-29 00:00:00,Mo,230,UTC,KOLIGANEK,AK,USA,99576,1995,5,,,584910N,1575138W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,2500,BKN,,,20.0,50,0,180,U,5,F,F,7,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:34,,VMC,,58.819385,-157.860595,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03402,ANC95LA061,ACC,1995-05-29 00:00:00,Mo,530,UTC,GALENA,AK,USA,99741,1995,5,,,644428N,0156511W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,2500,0,UNK,,,50.0,50,0,0,Y,,T,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:34,,VMC,,64.740989,-156.850143,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03403,ANC95LA062,ACC,1995-05-31 00:00:00,We,1830,UTC,SKAGWAY,AK,USA,99840,1995,5,,,593414N,1352059W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,3500,OVC,,,20.0,50,0,180,U,15,F,T,0,0.0,,,,NONE,0,0,0,0,0,7,0,7,N,,,,,,2021-09-20 13:49:35,,VMC,,59.570594,-135.349609,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03577,ANC95LA064,ACC,1995-06-04 00:00:00,Su,200,UTC,BIG DELTA,AK,USA,99737,1995,6,,,063422N,1445327W,MEAS,,,ONAP,0.0,,,,WIT,,0,,,0,,DAYL,SCAT,6000,0,UNK,,,99.0,0,0,0,U,,F,F,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:35,,VMC,,63.700523,-144.890945,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03578,ANC95LA065,ACC,1995-06-05 00:00:00,Mo,145,UTC,MANLEY HOT SPRI,AK,USA,99756,1995,6,,,064393N,0150540W,MEAS,MANLEY HOT SPRINGS,MLY,ONAP,0.0,,270,,PILO,,0,,,0,,DAYL,SCAT,5500,0,UNK,,,60.0,61,0,20,U,10,F,F,15,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:35,,VMC,,64.650955,-150.899932,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03579,ANC95LA066,ACC,1995-06-07 00:00:00,We,708,UTC,FAIRBANKS,AK,USA,99701,1995,6,,,644836N,1474312W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,60.0,64,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:36,,VMC,,64.809928,-147.719894,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03580,ANC95LA069,ACC,1995-06-11 00:00:00,Su,300,UTC,TYONEK,AK,USA,99682,1995,6,,,061451N,0151935W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,100.0,70,0,0,Y,,T,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:36,,VMC,,61.080764,-151.159606,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03581,ANC95LA070,ACC,1995-06-10 00:00:00,Sa,130,UTC,NIKISKI,AK,USA,99635,1995,6,,,,,,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,40.0,70,0,90,U,3,F,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:37,,VMC,,,,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03582,ANC95LA071,ACC,1995-06-11 00:00:00,Su,500,UTC,DILLINGHAM,AK,USA,99576,1995,6,,,584914N,1575137W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,100.0,70,0,0,Y,7,T,T,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 13:49:37,,VMC,,58.820663,-157.860168,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03583,ANC95LA072,ACC,1995-06-10 00:00:00,Sa,600,UTC,SKWENTNA,AK,USA,99840,1995,6,,,059349N,0135212W,MEAS,TALACHULITNA LODGE,NONE,ONAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,100.0,70,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,4,0,4,N,,,,,,2021-09-20 13:49:38,,VMC,,59.569259,-135.350479,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03584,ANC95LA074,ACC,1995-06-11 00:00:00,Su,0,UTC,ANCHORAGE,AK,USA,99502,1995,6,,,061936N,1495927W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,70.0,68,0,360,U,10,F,F,18,0.0,,,,SERS,0,0,0,0,0,1,1,2,N,,,,,,2021-09-20 13:49:38,,VMC,,61.16011,-149.990829,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03585,ANC95LA075,ACC,1995-06-12 00:00:00,Mo,1315,UTC,KETCHIKAN,AK,USA,99901,1995,6,,,553635N,1313449W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,6000,0,NONE,,,15.0,52,0,0,U,,F,T,0,0.0,,,,MINR,0,0,0,0,4,0,0,4,N,,,,,,2021-09-20 13:49:39,,VMC,,55.609596,-131.580261,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03586,ANC95LA076,ACC,1995-06-15 00:00:00,Th,2015,UTC,GULKANA,AK,USA,99588,1995,6,,,006263N,1453148W,MEAS,GULKANA,GKN,ONAP,0.0,,1579,,PILO,,0,,,0,,DAYL,UNK,0,8000,OVC,,,25.0,55,0,130,U,6,F,F,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 13:49:39,,VMC,,62.100727,-145.530044,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03587,ANC95LA077,ACC,1995-06-12 00:00:00,Mo,2330,UTC,TUNTUTULIAK,AK,USA,99680,1995,6,,,602433N,1623858W,MEAS,TUNTUTULIAK,AK61,ONAP,0.0,,16,,WIT,,0,,,0,,DAYL,CLER,0,0,NONE,,,39.0,55,0,310,U,10,F,T,0,0.0,,,,NONE,0,0,0,0,0,4,0,4,N,,,,,,2021-09-20 13:49:40,,VMC,,60.409229,-162.649307,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03588,ANC95LA079,ACC,1995-06-22 00:00:00,Th,100,UTC,FAIRBANKS,AK,USA,99701,1995,6,,,644835N,1474312W,MEAS,CLEAR CREEK,2AK2,ONAP,0.0,,700,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,60.0,61,0,0,U,,F,F,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:41,,VMC,,64.809822,-147.720138,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03589,ANC95LA080,ACC,1995-06-23 00:00:00,Fr,230,UTC,MINTO,AK,USA,99578,1995,6,,,601233N,0162144W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,100.0,70,0,0,Y,5,T,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:41,,VMC,,60.20914,-162.029022,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03590,ANC95LA081,ACC,1995-06-24 00:00:00,Sa,1845,UTC,GUSTAVUS,AK,USA,99826,1995,6,,,582515N,1354651W,MEAS,GUSTAVUS,GST,ONAP,0.0,,36,,WFAC,1234,0,GST,36,0,UTC,DAYL,SCAT,8500,0,NONE,,,10.0,52,43,110,U,3,F,T,0,30.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 13:49:42,,VMC,,58.420936,-135.780731,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03591,ANC95LA082,ACC,1995-06-25 00:00:00,Su,30,UTC,ANAKTUVUK,AK,USA,99721,1995,6,,,068858N,1514236W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,0,BKN,,,1.0,19,0,0,U,,F,T,0,0.0,,,,MINR,0,0,0,0,2,2,0,4,N,,,,,,2021-09-20 13:49:43,,IMC,,68.149391,-151.709976,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03592,ANC95LA084,ACC,1995-06-05 00:00:00,Mo,2200,UTC,MCGRATH,AK,USA,99627,1995,6,,,633636N,1544646W,MEAS,NIXON FORK MINE,,ONAP,0.0,,1490,,PILO,,0,,,0,,DAYL,SCAT,5500,0,UNK,,,10.0,0,0,360,U,5,F,T,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 13:49:44,,VMC,,63.609951,-154.779525,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03593,ANC95LA085,ACC,1995-06-27 00:00:00,Tu,650,UTC,DELTA JUNCTION,AK,USA,99737,1995,6,,,063421N,1445324W,MEAS,BLACK RAPIDS,5BK,ONAP,0.0,,2125,,PILO,,0,,,0,,DUSK,CLER,0,0,NONE,,,50.0,68,0,150,U,12,F,F,0,0.0,,,,NONE,0,0,0,0,0,4,0,4,N,,,,,,2021-09-20 13:49:44,,VMC,,63.700244,-144.889938,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03594,ANC95LA087,ACC,1995-06-29 00:00:00,Th,515,UTC,FAIRBANKS,AK,USA,99701,1995,6,,,644835N,0147439W,MEAS,CHENA MARINA SEAPLANE,AK28,ONAP,0.0,,435,,WFAC,2354,90,FAI,434,3,UTC,DAYL,SCAT,6500,11000,BKN,,,80.0,72,52,120,U,4,F,T,0,30.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:45,,VMC,,64.809661,-147.719192,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03595,ANC95LA088,ACC,1995-06-29 00:00:00,Th,700,UTC,PALMER,AK,USA,99645,1995,6,,,613711N,1485849W,MEAS,GLACIER PARK RESORT,,ONAP,0.0,,1500,,PILO,,0,,,0,,DUSK,CLER,0,0,NONE,,,20.0,50,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:45,,VMC,,61.619682,-148.98027,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03596,ANC95LA089,ACC,1995-06-28 00:00:00,We,1600,UTC,TALKEETNA,AK,USA,99676,1995,6,,,622658N,1494721W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,750,BKN,,,30.0,50,0,180,U,5,F,F,10,29.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 13:49:46,,VMC,,62.449447,-149.789169,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03597,ANC95LA091,ACC,1995-07-01 00:00:00,Sa,530,UTC,SHISHMAREF,AK,USA,99772,1995,7,,,066115N,1655439W,MEAS,SERPENTINE HOT SPRINGS,,ONAP,0.0,,420,,PILO,,0,,,0,,DAYL,UNK,0,2300,BKN,,,15.0,61,0,160,U,7,F,F,12,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:46,,VMC,,66.020935,-165.910919,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03598,ANC95LA092,ACC,1995-07-01 00:00:00,Sa,0,UTC,TALKEETNA,AK,USA,99676,1995,7,,,622657N,1494725W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,1000,OVC,,,5.0,39,0,300,U,30,F,F,60,0.0,,,,NONE,0,0,0,0,0,5,0,5,N,,,,,,2021-09-20 13:49:47,,VMC,,62.449237,-149.790206,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03599,ANC95LA093,ACC,1995-06-28 00:00:00,We,100,UTC,TYONEK,AK,USA,99682,1995,6,,,061445N,0151938W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,4500,5000,OVC,,,40.0,64,0,0,U,,F,T,0,29.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:47,,VMC,,61.079132,-151.160507,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03830,ANC95LA094,ACC,1995-07-04 00:00:00,Tu,1900,UTC,CHITINA,AK,USA,99566,1995,7,,,061270N,0014390W,MEAS,MCCARTHY NO. 2,15Z,ONAP,0.0,,1581,,PILO,,0,,,0,,DAYL,SCAT,3500,0,NONE,,,10.0,64,0,0,Y,,T,T,0,0.0,,,,NONE,0,0,0,0,0,4,0,4,N,,,,,,2021-09-20 13:49:48,,VMC,,61.450107,-143.150009,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03831,ANC95LA096,ACC,1995-07-05 00:00:00,We,2130,UTC,HOMER,AK,USA,99603,1995,7,,,592359N,1511910W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,4000,BKN,,,60.0,0,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:48,,VMC,,59.399715,-151.319427,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03832,ANC95LA097,ACC,1995-07-06 00:00:00,Th,230,UTC,NAKNEK,AK,USA,99633,1995,7,,,584758N,1565359W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,15.0,70,0,260,U,8,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:48,,VMC,,58.799568,-156.899642,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03833,ANC95LA098,ACC,1995-07-05 00:00:00,We,2230,UTC,PALMER,AK,USA,99633,1995,7,,,058483N,1565358W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,90.0,61,0,210,U,5,F,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:49,,VMC,,58.800865,-156.899429,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03834,ANC95LA099,ACC,1995-07-07 00:00:00,Fr,535,UTC,ANCHORAGE,AK,USA,99502,1995,7,,,061937N,1495921W,MEAS,LAKE HOOD AIRSTRIP,Z41,ONAP,0.0,,71,,WFAC,40,180,ANC,144,2,UTC,DAYL,SCAT,6000,0,UNK,,,35.0,64,52,310,U,4,F,F,0,29.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:49,,VMC,,61.160175,-149.989105,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03835,ANC95LA100,ACC,1995-07-13 00:00:00,Th,200,UTC,KING SALMON,AK,USA,99613,1995,7,,,058451N,1563222W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,4000,BKN,,,30.0,61,0,90,U,15,F,F,20,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:50,,VMC,,58.750148,-156.53955,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03836,ANC95LA103,ACC,1995-07-14 00:00:00,Fr,230,UTC,KETCHIKAN,AK,USA,99901,1995,7,,,553638N,1313446W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,4000,BKN,,,20.0,61,0,120,U,10,F,T,0,0.0,,,,NONE,0,0,0,0,0,8,0,8,N,,,,,,2021-09-20 13:49:51,,VMC,,55.610565,-131.57936,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03837,ANC95LA105,ACC,1995-07-16 00:00:00,Su,2200,UTC,KALSKAG,AK,USA,99607,1995,7,,,613636N,0160120W,MEAS,KALSKAG,KLG,OFAP,2.0,200,49,,PILO,,0,,,0,,DAYL,SCAT,3000,0,NONE,,,50.0,55,0,360,U,4,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:52,,VMC,,61.609943,-160.200042,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03838,ANC95LA106,ACC,1995-07-17 00:00:00,Mo,600,UTC,ANCHORAGE,AK,USA,99502,1995,7,,,061933N,1495921W,MEAS,MERRILL FIELD,MRI,ONAP,0.0,,140,,WFAC,117,0,MRI,133,0,UTC,DAYL,SCAT,5000,14000,BKN,,,50.0,61,0,360,U,3,F,F,0,30.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:52,,VMC,,61.159214,-149.989242,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03839,ANC95LA107,ACC,1995-07-18 00:00:00,Tu,2030,UTC,PAXSON,AK,USA,99737,1995,7,,,063421N,1445322W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,5500,OVC,,,20.0,43,0,225,U,5,F,T,0,29.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:53,,VMC,,63.700344,-144.889419,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03840,ANC95LA108,ACC,1995-07-19 00:00:00,We,1530,UTC,KING SALMON,AK,USA,99613,1995,7,,,058450N,1563221W,MEAS,,,OFAP,0.0,,,,WIT,,0,,,0,,DAYL,CLER,0,0,NONE,,,30.0,61,0,90,U,12,F,T,0,30.0,,,,NONE,0,0,0,0,0,6,0,6,N,,,,,,2021-09-20 13:49:54,,VMC,,58.750007,-156.539123,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03841,ANC95LA109,ACC,1995-07-17 00:00:00,Mo,0,UTC,NENANA,AK,USA,99760,1995,7,,,642811N,1483415W,MEAS,TOLOVANA HOT SPRINGS,,ONAP,0.0,,1800,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,99.0,81,0,150,U,10,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:54,,VMC,,64.469696,-148.570709,Pre2008.mdb,2026-04-14 02:18:25.664087
20001211X13069,BFO93WA145,ACC,1993-08-16 00:00:00,Mo,930,,VALENSOL,,FR,,1993,8,,,,,,,,,0.0,0,0,,,,0,,,0,,NR,UNK,0,0,UNK,,,,0,0,0,U,,F,F,0,0.0,,,,FATL,0,0,0,1,0,0,0,1,N,,,,,,2021-09-20 16:44:04,,Unk,,,,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03600,ANC95LA110,ACC,1995-06-09 00:00:00,Fr,1500,UTC,KING SALMON,AK,USA,99613,1995,6,,,058451N,1563224W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,60.0,61,0,90,U,15,F,F,20,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:54,,VMC,,58.750156,-156.539916,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03842,ANC95LA111,ACC,1995-07-21 00:00:00,Fr,2355,UTC,ANCHORAGE,AK,USA,99511,1995,7,,,,,,O'MALLY SKY HARBOR,,ONAP,0.0,,350,,WFAC,1852,300,ANC,144,7,UTC,DAYL,UNK,0,1700,BKN,,,20.0,59,57,260,U,10,F,F,0,30.0,,,,SERS,0,0,0,0,1,0,1,2,N,,,,,,2021-09-20 13:49:55,,VMC,,,,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03843,ANC95LA112,ACC,1995-07-21 00:00:00,Fr,100,UTC,BETTLES,AK,USA,99726,1995,7,,,671425N,1521610W,MEAS,BETTLES,BET,ONAP,0.0,,643,,PILO,,0,,,0,,DAYL,UNK,0,2000,OVC,,,10.0,61,0,200,U,5,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:56,,VMC,,67.240158,-152.269348,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03844,ANC95LA114,ACC,1995-07-26 00:00:00,We,1530,UTC,TYONEK,AK,USA,99682,1995,7,,,061445N,0151937W,MEAS,KUSTATAN,,ONAP,0.0,,56,,WFAC,1046,170,ENA,92,13,UTC,DAYL,SCAT,1500,3500,BKN,,,30.0,54,52,0,U,,F,T,0,29.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:56,,VMC,,61.079093,-151.160369,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03845,ANC95LA115,ACC,1995-07-26 00:00:00,We,2100,UTC,TALKEETNA,AK,USA,99676,1995,7,,,062271N,1494723W,MEAS,,,OFAP,0.0,,,,WFAC,1550,0,TKA,,0,UTC,DAYL,SCAT,4000,0,NONE,,,30.0,64,46,240,U,8,F,T,0,29.0,,,,MINR,0,0,0,0,1,0,0,1,N,,,,,,2021-09-20 13:49:57,,VMC,,62.450393,-149.789611,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03846,ANC95LA116,ACC,1995-07-09 00:00:00,Su,130,UTC,KOTZEBUE,AK,USA,99752,1995,7,,,671424N,1611121W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,1500,OVC,,,5.0,55,0,180,U,3,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:57,,VMC,,67.239959,-161.189086,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03847,ANC95LA118,ACC,1995-07-30 00:00:00,Su,2000,UTC,NORTH POLE,AK,USA,99705,1995,7,,,644613N,1471950W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,5000,0,UNK,,,80.0,7,0,0,U,,F,F,0,0.0,,,,MINR,0,0,0,0,1,3,0,4,N,,,,,,2021-09-20 13:49:58,,VMC,,64.770294,-147.330459,Pre2008.mdb,2026-04-14 02:18:25.664087
